race_id,timestamp,lap_number,direction,speed_frame
67,1778237009.069,1,left,3.3
67,1778237009.085,1,left,3.4
67,1778237009.102,1,left,3.5
67,1778237009.119,1,left,3.6
67,1778237009.135,1,left,3.7
67,1778237009.152,1,left,3.8
67,1778237009.169,1,left,3.9
67,1778237009.185,1,left,4.0
67,1778237009.202,1,left,4.1
67,1778237009.219,1,left,4.2
67,1778237009.235,1,left,4.3
67,1778237009.253,1,left,4.4
67,1778237009.269,1,left,4.5
67,1778237009.286,1,left,4.5
67,1778237009.303,1,left,4.5
67,1778237009.319,1,left,4.5
67,1778237009.336,1,left,4.5
67,1778237009.353,1,left,4.5
67,1778237009.37,1,left,4.5
67,1778237009.387,1,left,4.5
67,1778237009.403,1,left,4.5
67,1778237009.42,1,left,4.5
67,1778237009.437,1,left,4.5
67,1778237009.454,1,left,4.5
67,1778237009.471,1,left,4.5
67,1778237009.487,1,left,4.5
67,1778237009.504,1,left,4.5
67,1778237009.521,1,left,4.5
67,1778237009.537,1,left,4.5
67,1778237009.554,1,left,4.5
67,1778237009.906,1,left,2.213
67,1778237009.922,1,left,2.313
67,1778237009.94,1,left,2.413
67,1778237009.956,1,left,2.513
67,1778237009.974,1,left,2.613
67,1778237009.99,1,left,2.713
67,1778237010.007,1,left,2.813
67,1778237010.023,1,left,2.913
67,1778237010.04,1,left,3.013
67,1778237010.057,1,left,3.113
67,1778237010.073,1,left,3.213
67,1778237010.09,1,left,3.313
67,1778237010.106,1,left,3.413
67,1778237010.123,1,left,3.513
67,1778237010.14,1,left,3.613
67,1778237010.156,1,left,3.713
67,1778237010.173,1,left,3.813
67,1778237010.189,1,left,3.913
67,1778237010.207,1,left,4.013
67,1778237010.223,1,left,4.113
67,1778237010.24,1,left,4.213
67,1778237010.538,1,left,2.239
67,1778237010.556,1,left,2.339
67,1778237010.572,1,left,2.439
67,1778237010.589,1,left,2.539
67,1778237010.605,1,left,2.639
67,1778237010.974,1,left,4.5
67,1778237010.99,1,left,4.5
67,1778237011.007,1,left,4.5
67,1778237011.023,1,left,4.5
67,1778237011.04,1,left,4.5
67,1778237011.057,1,left,4.5
67,1778237011.073,1,left,4.5
67,1778237011.09,1,left,4.5
67,1778237011.843,1,left,4.5
67,1778237011.857,1,left,4.5
67,1778237011.874,1,left,4.5
67,1778237011.89,1,left,4.5
67,1778237011.907,1,left,4.5
67,1778237011.924,1,left,4.5
67,1778237011.94,1,left,4.5
67,1778237011.957,1,left,4.5
67,1778237011.974,1,left,4.5
67,1778237011.991,1,left,4.5
67,1778237012.008,1,left,4.5
67,1778237012.024,1,left,4.5
67,1778237012.041,1,left,4.5
67,1778237012.057,1,left,4.6
67,1778237012.074,1,left,4.7
67,1778237012.09,1,left,4.8
67,1778237012.108,1,left,4.9
67,1778237012.124,1,left,5.0
67,1778237012.141,1,left,5.1
67,1778237012.158,1,left,5.2
67,1778237012.175,1,left,5.3
67,1778237012.192,1,left,5.4
67,1778237012.208,1,left,5.5
67,1778237012.225,1,left,5.6
67,1778237012.241,1,left,5.13
67,1778237012.258,1,left,5.23
67,1778237012.612,1,right,2.415
67,1778237012.628,1,right,2.515
67,1778237012.645,1,right,2.615
67,1778237012.661,1,right,2.715
67,1778237012.678,1,right,2.815
67,1778237012.695,1,right,2.915
67,1778237013.214,1,left,6.015
67,1778237013.231,1,left,4.5
67,1778237013.247,1,left,4.5
67,1778237013.264,1,left,4.5
67,1778237013.28,1,left,4.5
67,1778237013.297,1,left,4.5
67,1778237013.314,1,left,4.5
67,1778237013.331,1,left,4.5
67,1778237013.348,1,left,4.5
67,1778237013.364,1,left,4.5
67,1778237013.38,1,left,4.5
67,1778237013.397,1,left,4.5
67,1778237013.414,1,left,4.5
67,1778237013.431,1,left,4.5
67,1778237013.448,1,left,4.5
67,1778237013.465,1,left,4.5
67,1778237013.482,1,left,4.5
67,1778237013.499,1,left,4.5
67,1778237013.515,1,left,4.45
67,1778237013.531,1,left,4.4
67,1778237013.547,1,left,4.35
67,1778237013.564,1,left,4.3
67,1778237013.581,1,left,4.25
67,1778237013.598,1,left,4.2
67,1778237013.614,1,left,4.15
67,1778237013.631,1,left,4.1
67,1778237013.647,1,left,4.05
67,1778237013.664,1,left,4.0
67,1778237014.215,1,left,2.2
67,1778237014.232,1,left,2.3
67,1778237014.249,1,left,2.4
67,1778237014.534,1,left,4.1
67,1778237014.55,1,left,4.2
67,1778237014.567,1,left,4.3
67,1778237014.583,1,left,4.4
67,1778237014.599,1,left,4.5
67,1778237014.616,1,left,4.5
67,1778237014.633,1,left,4.5
67,1778237014.65,1,left,4.5
67,1778237014.666,1,left,4.5
67,1778237015.017,1,right,4.5
67,1778237015.033,1,right,4.5
67,1778237015.05,1,right,4.5
67,1778237015.066,1,right,4.45
67,1778237015.083,1,right,4.4
67,1778237015.1,1,right,4.35
67,1778237015.116,1,right,4.3
67,1778237015.132,1,right,4.25
67,1778237015.149,1,right,4.2
67,1778237015.166,1,right,4.15
67,1778237015.183,1,right,4.1
67,1778237015.199,1,right,4.05
67,1778237015.217,1,right,4.0
67,1778237015.233,1,right,3.95
67,1778237015.25,1,right,3.9
67,1778237015.267,1,right,3.85
67,1778237015.283,1,right,3.8
67,1778237015.3,1,right,3.75
67,1778237015.316,1,right,3.7
67,1778237015.334,1,right,3.65
67,1778237015.35,1,right,3.6
67,1778237015.367,1,right,3.55
67,1778237015.384,1,right,3.5
67,1778237015.4,1,right,3.45
67,1778237015.417,1,right,3.4
67,1778237015.433,1,right,3.5
67,1778237015.45,1,right,3.6
67,1778237015.466,1,right,3.214
67,1778237015.483,1,right,3.314
67,1778237015.499,1,right,3.024
67,1778237015.517,1,right,3.124
67,1778237015.533,1,right,2.89
67,1778237015.55,1,right,2.688
67,1778237015.566,1,right,2.51
67,1778237015.584,1,right,2.61
67,1778237015.6,1,right,2.439
67,1778237015.618,1,right,2.539
67,1778237015.634,1,right,2.375
67,1778237015.651,1,right,2.227
67,1778237015.668,1,right,2.327
67,1778237015.735,1,right,2.256
67,1778237015.752,1,right,2.356
67,1778237015.786,1,right,2.286
67,1778237015.803,1,right,2.386
67,1778237015.819,1,right,2.486
67,1778237015.835,1,right,2.586
67,1778237015.852,1,right,2.686
67,1778237015.868,1,right,2.786
67,1778237015.885,1,right,2.886
67,1778237015.901,1,right,2.687
67,1778237015.918,1,right,2.787
67,1778237015.934,1,right,2.887
67,1778237015.951,1,right,2.689
67,1778237015.967,1,right,2.789
67,1778237015.984,1,right,2.889
67,1778237016.0,1,right,2.989
67,1778237016.017,1,right,3.089
67,1778237016.033,1,right,2.87
67,1778237016.05,1,right,2.97
67,1778237016.067,1,right,3.07
67,1778237016.083,1,right,3.17
67,1778237016.101,1,right,3.27
67,1778237016.117,1,right,3.033
67,1778237016.134,1,right,3.133
67,1778237016.15,1,right,3.233
67,1778237016.167,1,right,3.333
67,1778237016.183,1,right,3.433
67,1778237016.2,1,right,3.533
67,1778237016.216,1,right,3.633
67,1778237016.233,1,right,3.359
67,1778237016.25,1,right,3.459
67,1778237016.266,1,right,3.559
67,1778237016.283,1,right,3.659
67,1778237016.299,1,right,3.759
67,1778237016.316,1,right,3.859
67,1778237016.332,1,right,3.959
67,1778237016.35,1,right,4.059
67,1778237016.366,1,right,4.159
67,1778237016.383,1,right,3.833
67,1778237016.399,1,right,3.54
67,1778237016.416,1,right,3.276
67,1778237016.432,1,right,3.376
67,1778237016.449,1,right,3.476
67,1778237016.465,1,right,3.576
67,1778237016.482,1,right,3.309
67,1778237016.498,1,right,3.068
67,1778237016.515,1,right,3.168
67,1778237016.53,1,right,2.941
67,1778237016.547,1,right,3.041
67,1778237016.563,1,right,3.141
67,1778237016.579,1,right,3.241
67,1778237016.596,1,right,3.341
67,1778237016.613,1,right,3.441
67,1778237016.629,1,right,3.541
67,1778237016.646,1,right,3.641
67,1778237016.663,1,right,3.741
67,1778237016.681,1,right,3.841
67,1778237016.697,1,right,3.941
67,1778237016.713,1,right,4.041
67,1778237016.73,1,right,4.141
67,1778237016.747,1,right,4.241
67,1778237016.764,1,right,4.341
67,1778237016.78,1,right,4.441
67,1778237016.797,1,right,4.5
67,1778237016.813,1,right,4.5
67,1778237016.965,1,left,4.5
67,1778237016.981,1,left,4.5
67,1778237016.998,1,left,4.5
67,1778237017.015,1,left,4.5
67,1778237017.032,1,left,4.5
67,1778237017.049,1,left,4.5
67,1778237017.065,1,left,4.5
67,1778237017.083,1,left,4.5
67,1778237017.099,1,left,4.5
67,1778237017.116,1,left,4.5
67,1778237017.133,1,left,4.5
67,1778237017.15,1,left,4.5
67,1778237017.167,1,left,4.5
67,1778237017.183,1,left,4.5
67,1778237017.199,1,left,4.5
67,1778237017.216,1,left,4.5
67,1778237017.233,1,left,4.5
67,1778237017.25,1,left,4.05
67,1778237017.268,1,left,3.33
67,1778237017.635,1,left,2.246
67,1778237017.652,1,left,2.346
67,1778237017.668,1,left,2.201
67,1778237017.684,1,left,2.301
67,1778237017.701,1,left,2.401
67,1778237017.719,1,left,2.501
67,1778237017.735,1,left,2.601
67,1778237017.753,1,left,2.701
67,1778237017.769,1,left,2.801
67,1778237017.786,1,left,2.901
67,1778237017.803,1,left,3.001
67,1778237017.819,1,left,3.101
67,1778237017.836,1,left,3.201
67,1778237017.852,1,left,3.301
67,1778237017.869,1,left,3.401
67,1778237017.885,1,left,3.501
67,1778237017.902,1,left,3.601
67,1778237017.918,1,left,3.701
67,1778237017.935,1,left,3.801
67,1778237017.952,1,left,3.901
67,1778237017.968,1,left,4.001
67,1778237017.985,1,left,4.101
67,1778237018.002,1,left,4.201
67,1778237018.019,1,left,4.301
67,1778237018.035,1,left,4.401
67,1778237018.052,1,left,4.5
67,1778237018.068,1,left,4.5
67,1778237018.085,1,left,4.5
67,1778237018.101,1,left,4.5
67,1778237018.119,1,left,4.5
67,1778237018.135,1,left,4.5
67,1778237018.152,1,left,4.5
67,1778237018.168,1,left,4.5
67,1778237018.185,1,left,4.5
67,1778237018.202,1,left,2.9
67,1778237018.485,1,left,2.261
67,1778237018.502,1,left,2.361
67,1778237018.518,1,left,2.461
67,1778237018.535,1,left,2.561
67,1778237018.552,1,left,2.661
67,1778237018.568,1,left,2.761
67,1778237018.585,1,left,2.861
67,1778237018.601,1,left,2.961
67,1778237018.618,1,left,3.061
67,1778237018.634,1,left,3.161
67,1778237018.651,1,left,3.261
67,1778237018.667,1,left,3.361
67,1778237018.683,1,left,3.461
67,1778237018.7,1,left,3.561
67,1778237018.718,1,left,3.661
67,1778237018.734,1,left,3.761
67,1778237018.751,1,left,3.861
67,1778237018.767,1,left,3.961
67,1778237018.784,1,left,4.061
67,1778237018.801,1,left,4.161
67,1778237018.818,1,left,4.261
67,1778237018.834,1,left,4.361
67,1778237018.852,1,left,4.461
67,1778237019.136,1,right,4.5
67,1778237019.152,1,right,4.5
67,1778237019.168,1,right,4.5
67,1778237019.185,1,right,4.5
67,1778237019.202,1,right,4.5
67,1778237019.218,1,right,4.5
67,1778237019.234,1,right,4.5
67,1778237019.251,1,right,4.5
67,1778237019.268,1,right,4.5
67,1778237019.285,1,right,4.5
67,1778237019.301,1,right,4.5
67,1778237019.318,1,right,4.5
67,1778237019.585,1,left,4.5
67,1778237019.601,1,left,4.5
67,1778237019.617,1,left,4.5
67,1778237019.633,1,left,4.5
67,1778237019.649,1,left,4.5
67,1778237019.666,1,left,4.5
67,1778237019.683,1,left,4.5
67,1778237019.7,1,left,4.5
67,1778237019.718,1,left,4.5
67,1778237019.734,1,left,4.45
67,1778237019.751,1,left,4.4
67,1778237019.767,1,left,4.35
67,1778237019.783,1,left,4.3
67,1778237019.8,1,left,4.25
67,1778237019.817,1,left,4.2
67,1778237019.834,1,left,4.15
67,1778237019.851,1,left,4.1
67,1778237019.868,1,left,4.05
67,1778237019.885,1,left,4.0
67,1778237019.902,1,left,3.95
67,1778237019.919,1,left,3.9
67,1778237019.936,1,left,3.85
67,1778237019.953,1,left,3.8
67,1778237019.97,1,left,3.75
67,1778237019.987,1,left,3.7
67,1778237020.004,1,left,3.65
67,1778237020.021,1,left,3.6
67,1778237020.038,1,left,3.55
67,1778237020.055,1,left,3.5
67,1778237020.072,1,left,3.45
67,1778237020.089,1,left,3.4
67,1778237020.105,1,left,3.35
67,1778237020.122,1,left,3.3
67,1778237020.138,1,left,3.25
67,1778237020.811,1,left,4.308
67,1778237020.826,1,left,4.408
67,1778237020.843,1,left,4.5
67,1778237020.86,1,left,4.5
67,1778237020.877,1,left,4.5
67,1778237020.894,1,left,4.5
67,1778237021.182,1,right,4.5
67,1778237021.199,1,right,4.5
67,1778237021.215,1,right,4.5
67,1778237021.232,1,right,4.5
67,1778237021.248,1,right,4.5
67,1778237021.265,1,right,4.5
67,1778237021.281,1,right,4.45
67,1778237021.299,1,right,4.4
67,1778237021.315,1,right,4.35
67,1778237021.333,1,right,4.3
67,1778237021.349,1,right,4.25
67,1778237021.367,1,right,4.2
67,1778237021.383,1,right,4.15
67,1778237021.399,1,right,4.1
67,1778237021.416,1,right,4.05
67,1778237021.432,1,right,4.0
67,1778237021.45,1,right,3.95
67,1778237021.466,1,right,3.9
67,1778237021.483,1,right,3.85
67,1778237021.499,1,right,3.8
67,1778237021.515,1,right,3.75
67,1778237021.532,1,right,3.7
67,1778237021.55,1,right,3.65
67,1778237021.566,1,right,3.6
67,1778237021.583,1,right,3.55
67,1778237021.6,1,right,3.5
67,1778237021.617,1,right,3.45
67,1778237021.634,1,right,3.4
67,1778237021.65,1,right,3.35
67,1778237021.667,1,right,3.3
67,1778237021.685,1,right,3.25
67,1778237021.701,1,right,3.35
67,1778237021.718,1,right,3.45
67,1778237021.734,1,right,3.55
67,1778237021.751,1,right,3.65
67,1778237021.767,1,right,3.75
67,1778237021.784,1,right,3.85
67,1778237022.233,1,right,2.237
67,1778237022.249,1,right,2.337
67,1778237022.266,1,right,2.437
67,1778237022.282,1,right,2.537
67,1778237022.299,1,right,2.373
67,1778237022.317,1,right,2.226
67,1778237022.366,1,right,2.293
67,1778237022.383,1,right,2.393
67,1778237022.4,1,right,2.493
67,1778237022.417,1,right,2.334
67,1778237022.45,1,right,2.291
67,1778237022.467,1,right,2.391
67,1778237022.483,1,right,2.241
67,1778237022.5,1,right,2.341
67,1778237022.516,1,right,2.441
67,1778237022.533,1,right,2.287
67,1778237022.551,1,right,2.387
67,1778237022.567,1,right,2.239
67,1778237022.583,1,right,2.339
67,1778237022.6,1,right,2.439
67,1778237022.616,1,right,2.539
67,1778237022.633,1,right,2.639
67,1778237022.649,1,right,2.465
67,1778237022.666,1,right,2.308
67,1778237022.682,1,right,2.408
67,1778237022.699,1,right,2.257
67,1778237022.732,1,right,2.222
67,1778237022.749,1,right,2.322
67,1778237022.766,1,right,2.422
67,1778237022.783,1,right,2.522
67,1778237022.799,1,right,2.622
67,1778237022.816,1,right,2.722
67,1778237022.832,1,right,2.822
67,1778237022.849,1,right,2.922
67,1778237022.866,1,right,3.022
67,1778237022.882,1,right,3.122
67,1778237022.899,1,right,3.222
67,1778237022.915,1,right,3.322
67,1778237022.932,1,right,3.422
67,1778237022.949,1,right,3.522
67,1778237022.965,1,right,3.622
67,1778237022.981,1,right,3.722
67,1778237022.999,1,right,3.822
67,1778237023.015,1,right,3.922
67,1778237023.032,1,right,4.022
67,1778237023.049,1,right,4.122
67,1778237023.198,1,left,4.5
67,1778237023.215,1,left,4.5
67,1778237023.233,1,left,4.5
67,1778237023.249,1,left,4.5
67,1778237023.267,1,left,4.5
67,1778237023.283,1,left,4.5
67,1778237023.3,1,left,4.5
67,1778237023.316,1,left,4.5
67,1778237023.333,1,left,4.5
67,1778237023.349,1,left,4.5
67,1778237023.366,1,left,4.5
67,1778237023.382,1,left,4.5
67,1778237023.4,1,left,4.5
67,1778237023.416,1,left,4.5
67,1778237023.433,1,left,4.5
67,1778237023.449,1,left,4.5
67,1778237023.465,1,left,4.5
67,1778237023.482,1,left,4.5
67,1778237023.5,1,left,4.5
67,1778237023.516,1,left,4.5
67,1778237023.533,1,left,4.5
67,1778237023.55,1,left,4.5
67,1778237023.568,1,left,4.5
67,1778237023.584,1,left,4.5
67,1778237023.602,1,left,4.5
67,1778237023.618,1,left,4.5
67,1778237023.636,1,left,4.5
67,1778237023.652,1,left,4.5
67,1778237023.668,1,left,4.5
67,1778237023.685,1,left,4.5
67,1778237023.703,1,left,4.5
67,1778237023.719,1,left,4.5
67,1778237023.736,1,left,4.5
67,1778237023.752,1,left,4.5
67,1778237023.769,1,left,4.5
67,1778237023.785,1,left,4.5
67,1778237023.802,1,left,4.5
67,1778237023.82,1,left,4.5
67,1778237023.836,1,left,4.5
67,1778237023.852,1,left,4.5
67,1778237023.869,1,left,4.5
67,1778237023.886,1,left,4.5
67,1778237023.902,1,left,4.5
67,1778237023.918,1,left,4.5
67,1778237023.935,1,left,4.5
67,1778237023.953,1,left,4.5
67,1778237023.969,1,left,4.5
67,1778237023.986,1,left,4.5
67,1778237024.002,1,left,4.5
67,1778237024.019,1,left,4.5
67,1778237024.035,1,left,4.5
67,1778237024.052,1,left,4.5
67,1778237024.069,1,left,4.5
67,1778237024.085,1,left,4.5
67,1778237024.102,1,left,4.5
67,1778237024.118,1,left,4.5
67,1778237024.135,1,left,4.5
67,1778237024.151,1,left,4.5
67,1778237024.168,1,left,4.5
67,1778237024.551,1,left,2.222
67,1778237024.568,1,left,2.322
67,1778237024.585,1,left,2.422
67,1778237024.602,1,left,2.522
67,1778237024.619,1,left,2.622
67,1778237024.635,1,left,2.722
67,1778237024.652,1,left,2.822
67,1778237024.668,1,left,2.922
67,1778237024.685,1,left,3.022
67,1778237024.92,1,left,2.237
67,1778237024.936,1,left,2.337
67,1778237024.953,1,left,2.437
67,1778237024.969,1,left,2.537
67,1778237024.986,1,left,2.637
67,1778237025.002,1,left,2.737
67,1778237025.019,1,left,2.837
67,1778237025.035,1,left,2.937
67,1778237025.051,1,left,3.037
67,1778237025.068,1,left,3.137
67,1778237025.086,1,left,3.237
67,1778237025.102,1,left,3.337
67,1778237025.119,1,left,3.437
67,1778237025.135,1,left,3.537
67,1778237025.152,1,left,3.637
67,1778237025.168,1,left,3.737
67,1778237025.186,1,left,3.837
67,1778237025.202,1,left,3.937
67,1778237025.219,1,left,4.037
67,1778237025.235,1,left,4.137
67,1778237025.251,1,left,4.237
67,1778237025.268,1,left,4.337
67,1778237025.285,1,left,4.437
67,1778237025.302,1,left,4.5
67,1778237025.32,1,left,4.5
67,1778237025.336,1,left,4.5
67,1778237025.354,1,left,4.5
67,1778237025.37,1,left,4.5
67,1778237025.387,1,left,4.5
67,1778237025.404,1,left,4.5
67,1778237025.421,1,left,4.5
67,1778237025.439,1,left,4.5
67,1778237025.455,1,left,4.5
67,1778237025.472,1,left,4.5
67,1778237025.488,1,left,4.5
67,1778237025.505,1,left,4.5
67,1778237025.521,1,left,4.5
67,1778237025.538,1,left,4.5
67,1778237025.556,1,left,4.5
67,1778237025.572,1,left,4.5
67,1778237025.588,1,left,4.5
67,1778237025.605,1,left,4.5
67,1778237025.622,1,left,4.5
67,1778237026.342,1,left,4.5
67,1778237026.359,1,left,4.5
67,1778237026.377,1,left,4.45
67,1778237026.393,1,left,4.4
67,1778237026.41,1,left,4.35
67,1778237026.426,1,left,4.3
67,1778237026.442,1,left,4.25
67,1778237026.459,1,left,4.2
67,1778237026.476,1,left,4.15
67,1778237026.493,1,left,4.1
67,1778237026.51,1,left,4.05
67,1778237026.526,1,left,4.0
67,1778237026.542,1,left,3.95
67,1778237026.559,1,left,3.9
67,1778237026.576,1,left,3.85
67,1778237026.593,1,left,3.8
67,1778237026.61,1,left,3.75
67,1778237026.626,1,left,3.7
67,1778237026.642,1,left,3.65
67,1778237026.659,1,left,3.6
67,1778237026.675,1,left,3.55
67,1778237026.692,1,left,3.5
67,1778237026.708,1,left,3.45
67,1778237026.724,1,left,3.4
67,1778237026.741,1,left,3.35
67,1778237026.758,1,left,3.3
67,1778237026.774,1,left,2.925
67,1778237026.791,1,left,2.588
67,1778237026.806,1,left,2.538
67,1778237026.823,1,left,2.239
67,1778237028.154,1,right,4.5
67,1778237028.171,1,right,4.5
67,1778237028.187,1,right,4.5
67,1778237028.204,1,right,4.5
67,1778237028.22,1,right,4.5
67,1778237028.237,1,right,4.5
67,1778237028.254,1,right,4.5
67,1778237028.271,1,right,4.5
67,1778237028.288,1,right,4.5
67,1778237028.305,1,right,4.5
67,1778237028.322,1,right,4.5
67,1778237028.338,1,right,4.5
67,1778237028.354,1,right,4.5
67,1778237028.371,1,right,4.5
67,1778237028.388,1,right,4.5
67,1778237028.405,1,right,4.5
67,1778237028.421,1,right,4.5
67,1778237028.438,1,right,4.5
67,1778237028.454,1,right,4.5
67,1778237028.471,1,right,4.5
67,1778237028.487,1,right,4.6
67,1778237028.504,1,right,4.7
67,1778237028.52,1,right,4.8
67,1778237028.537,1,right,4.9
67,1778237028.554,1,right,5.0
67,1778237028.57,1,right,5.1
67,1778237028.587,1,right,5.2
67,1778237028.603,1,right,5.3
67,1778237028.62,1,right,5.4
67,1778237028.637,1,right,5.5
67,1778237028.655,1,right,5.6
67,1778237028.671,1,right,5.7
67,1778237028.688,1,right,5.8
67,1778237028.704,1,right,5.9
67,1778237028.722,1,right,6.0
67,1778237028.738,1,right,6.1
67,1778237028.755,1,right,4.388
67,1778237029.372,1,right,2.223
67,1778237029.389,1,right,2.323
67,1778237029.405,1,right,2.423
67,1778237029.422,1,right,2.523
67,1778237029.438,1,right,2.623
67,1778237029.455,1,right,2.723
67,1778237029.471,1,right,2.823
67,1778237029.489,1,right,2.923
67,1778237029.505,1,right,3.023
67,1778237029.522,1,right,3.123
67,1778237029.538,1,right,3.223
67,1778237029.555,1,right,3.323
67,1778237029.571,1,right,3.423
67,1778237029.588,1,right,3.523
67,1778237029.604,1,right,3.623
67,1778237029.621,1,right,3.723
67,1778237029.637,1,right,3.823
67,1778237029.654,1,right,3.923
67,1778237029.669,1,right,4.023
67,1778237029.686,1,right,4.123
67,1778237030.053,2,left,6.323
67,1778237030.07,2,left,6.423
67,1778237030.086,2,left,6.523
67,1778237030.103,2,left,6.623
67,1778237030.119,2,left,6.723
67,1778237030.136,2,left,4.5
67,1778237030.152,2,left,4.5
67,1778237030.17,2,left,4.5
67,1778237030.186,2,left,4.5
67,1778237030.203,2,left,4.5
67,1778237030.219,2,left,4.5
67,1778237030.237,2,left,4.5
67,1778237030.253,2,left,4.5
67,1778237030.271,2,left,4.5
67,1778237030.287,2,left,4.5
67,1778237030.303,2,left,4.5
67,1778237030.32,2,left,4.5
67,1778237030.338,2,left,4.5
67,1778237030.354,2,left,4.5
67,1778237030.372,2,left,4.5
67,1778237030.388,2,left,4.5
67,1778237030.405,2,left,4.5
67,1778237030.422,2,left,4.5
67,1778237030.439,2,left,4.5
67,1778237030.456,2,left,4.5
67,1778237030.474,2,left,4.5
67,1778237030.49,2,left,4.5
67,1778237030.508,2,left,4.5
67,1778237030.524,2,left,4.5
67,1778237030.542,2,left,4.5
67,1778237030.558,2,left,4.5
67,1778237030.575,2,left,4.5
67,1778237030.593,2,left,4.5
67,1778237030.609,2,left,4.5
67,1778237030.627,2,left,4.5
67,1778237030.643,2,left,4.5
67,1778237030.66,2,left,4.5
67,1778237030.676,2,left,4.5
67,1778237030.693,2,left,4.5
67,1778237030.709,2,left,4.5
67,1778237030.726,2,left,4.5
67,1778237030.742,2,left,4.5
67,1778237030.759,2,left,4.5
67,1778237030.775,2,left,4.5
67,1778237030.792,2,left,4.5
67,1778237030.808,2,left,4.5
67,1778237030.825,2,left,4.5
67,1778237030.842,2,left,4.5
67,1778237030.859,2,left,4.5
67,1778237031.447,2,left,2.2
67,1778237031.464,2,left,2.3
67,1778237031.48,2,left,2.4
67,1778237031.497,2,left,2.5
67,1778237031.514,2,left,2.6
67,1778237031.531,2,left,2.7
67,1778237031.549,2,left,2.8
67,1778237031.565,2,left,2.9
67,1778237031.582,2,left,3.0
67,1778237031.6,2,left,3.1
67,1778237031.616,2,left,3.2
67,1778237031.633,2,left,3.3
67,1778237031.649,2,left,3.4
67,1778237031.666,2,left,3.5
67,1778237031.683,2,left,3.6
67,1778237031.7,2,left,3.7
67,1778237031.717,2,left,3.8
67,1778237031.733,2,left,3.9
67,1778237031.75,2,left,4.0
67,1778237031.767,2,left,4.1
67,1778237031.784,2,left,4.2
67,1778237031.802,2,left,4.3
67,1778237031.818,2,left,4.4
67,1778237031.835,2,left,4.5
67,1778237032.219,2,right,4.5
67,1778237032.235,2,right,4.5
67,1778237032.252,2,right,4.5
67,1778237032.269,2,right,4.5
67,1778237032.286,2,right,4.5
67,1778237032.885,2,left,5.5
67,1778237032.902,2,left,5.6
67,1778237032.918,2,left,5.7
67,1778237032.935,2,left,5.8
67,1778237032.951,2,left,5.9
67,1778237032.968,2,left,6.0
67,1778237032.984,2,left,6.1
67,1778237033.001,2,left,6.2
67,1778237033.017,2,left,6.3
67,1778237033.034,2,left,6.4
67,1778237033.05,2,left,6.5
67,1778237033.067,2,left,6.6
67,1778237033.083,2,left,6.7
67,1778237033.1,2,left,6.8
67,1778237033.116,2,left,6.9
67,1778237033.133,2,left,7.0
67,1778237033.149,2,left,7.1
67,1778237033.166,2,left,7.2
67,1778237033.182,2,left,6.48
67,1778237033.199,2,left,4.097
67,1778237033.216,2,left,2.729
67,1778237033.232,2,left,2.547
67,1778237033.249,2,left,2.647
67,1778237033.265,2,left,2.747
67,1778237033.282,2,left,2.847
67,1778237033.298,2,left,2.947
67,1778237033.315,2,left,3.047
67,1778237033.876,2,left,5.862
67,1778237033.892,2,left,5.962
67,1778237033.909,2,left,6.062
67,1778237034.061,2,left,6.962
67,1778237034.077,2,left,7.062
67,1778237034.094,2,left,7.162
67,1778237034.11,2,left,7.2
67,1778237034.127,2,left,7.2
67,1778237034.143,2,left,7.2
67,1778237034.16,2,left,7.2
67,1778237034.176,2,left,7.2
67,1778237034.193,2,left,7.2
67,1778237034.209,2,left,7.2
67,1778237034.226,2,left,7.2
67,1778237034.242,2,left,4.5
67,1778237034.259,2,left,4.5
67,1778237034.275,2,left,4.5
67,1778237034.292,2,left,4.5
67,1778237034.308,2,left,4.5
67,1778237034.325,2,left,4.5
67,1778237034.341,2,left,4.5
67,1778237034.358,2,left,4.5
67,1778237034.374,2,left,4.5
67,1778237034.391,2,left,4.5
67,1778237034.407,2,left,4.5
67,1778237034.424,2,left,4.5
67,1778237034.728,2,left,2.291
67,1778237034.744,2,left,2.391
67,1778237034.761,2,left,2.491
67,1778237034.778,2,left,2.591
67,1778237034.795,2,left,2.691
67,1778237034.813,2,left,2.791
67,1778237034.829,2,left,2.891
67,1778237034.846,2,left,2.991
67,1778237034.862,2,left,3.091
67,1778237034.879,2,left,3.191
67,1778237034.896,2,left,3.291
67,1778237034.912,2,left,3.391
67,1778237034.93,2,left,3.491
67,1778237034.946,2,left,3.591
67,1778237034.963,2,left,3.691
67,1778237034.979,2,left,3.791
67,1778237034.996,2,left,3.891
67,1778237035.012,2,left,3.991
67,1778237035.029,2,left,4.091
67,1778237035.045,2,left,4.191
67,1778237035.062,2,left,4.291
67,1778237035.078,2,left,4.391
67,1778237035.095,2,left,4.491
67,1778237035.111,2,left,4.5
67,1778237035.128,2,left,4.5
67,1778237035.144,2,left,4.5
67,1778237035.161,2,left,4.5
67,1778237035.179,2,left,4.5
67,1778237035.195,2,left,4.5
67,1778237035.213,2,left,4.5
67,1778237035.229,2,left,4.5
67,1778237035.246,2,left,4.5
67,1778237035.262,2,left,4.5
67,1778237035.279,2,left,4.5
67,1778237035.295,2,left,4.5
67,1778237035.312,2,left,4.5
67,1778237035.328,2,left,4.5
67,1778237035.345,2,left,4.5
67,1778237035.361,2,left,4.5
67,1778237035.378,2,left,4.5
